article_id,tweet_id,relevance_score,tweet,clean_text
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.39176e+17,0,@AlyssaRosenberg chronicle meets little man Tate. Easy peasy.,alyssarosenberg chronicl meet littl man tate easi peasi
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.3924e+17,2,Floyd Mayweather addresses the comments that this isn’t really his last fight http://t.co/q8dPK8DXS4,floyd mayweath address the comment that thi isn t realli hi last fight http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.39588e+17,0,We see you Tate #Bengals,we see you tate bengal
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.40331e+17,0,@Olivianuzzi That doesn't seem a productive use of time.,olivianuzzi that doe seem a product use of time
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.40446e+17,0,RT @Tate: Morning everyone! http://t.co/cFh1iZDRLq,rt tate morn everyon http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.4076e+17,0,@ChinaBoxOffice $1.9m doesn't seem like much? Its winding down?,chinaboxoffic doe seem like much it wind down
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.41e+17,0,RT @LorenzoWhitehe5: @PaulFromFox5 @GoodDayAtlanta @DeidraDukesFOX5 fight fight fight! Lol,rt gooddayatlanta fight fight fight lol
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.41271e+17,0,@WMFireDogs @Tate Don't give up the day job...,wmfiredog tate do give up the day job
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.41527e+17,0,Even those closest to Floyd Mayweather Jr. don't know if he'll keep fighting http://t.co/TH62KOBBIR http://t.co/kEpk4CpVCK,even those closest to floyd mayweath do know if he keep fight http http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.41734e+17,0,.@ElevationBeerCo's 8 Second Kölsch manages to pack a lot of punch in a delightfully sessionable beer. http://t.co/5GCkcgKIBD,elevationbeerco second kölsch manag to pack a lot of punch in a delight session beer http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.41963e+17,2,Boxing needs Floyd Mayweather Jr. more than he needs boxing http://t.co/478XNx4NRv #vegas http://t.co/L4f1TbGtnz,box need floyd mayweath more than he need box http vega http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.41969e+17,0,RT @ThabisoMosia: hehe YEP money talks and bullish runs marathons @DenzilTaylor ThabisoMosia .. Let's see if it's #mayweather's last fight.…,rt thabisomosia hehe yep money talk and bullish run marathon denziltaylor thabisomosia let see if it mayweath last
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42056e+17,2,"Boxing needs Floyd Mayweather Jr. more than he needs boxing
http://t.co/OUHnUWHevB http://t.co/Taw1Uzr1g0",box need floyd mayweath more than he need box http http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42475e+17,2,Floyd Mayweather insists his fight with Andre Berto is his last http://t.co/ph5lDNh0sS http://t.co/6LgsS96NZg,floyd mayweath insist hi fight with andr berto is hi last http http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42509e+17,2,Floyd Mayweather Jr. says tomorrow's fight against Andre Berto will be his last. STORY: http://t.co/3HchYlNpfV http://t.co/rAni8qyOxO,floyd mayweath say tomorrow fight against andr berto will be hi last stori http http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42514e+17,2,Floyd Mayweather Jr. wants 'healthy' post-boxing life http://t.co/Tdp7VWCIHD,floyd mayweath want life http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42553e+17,2,"With his 'last fight' set for Saturday, Floyd Mayweather’s legacy seems more… http://t.co/qpSV3WeAdm #vegas http://t.co/m6DVJgaYiX",with hi fight set for saturday floyd mayweath s legaci seem http vega http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42572e+17,0,@sal_castaneda Looked like he had a little twinkle in his eye as he talked about him.,look like he had a littl twinkl in hi eye as he talk about him
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42575e+17,2,.@FloydMayweather insists @AndreBerto is last fight of perfect career http://t.co/xUt7MBay0H http://t.co/JPUpR51xWJ,floydmayweath insist andreberto is last fight of perfect career http http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42588e+17,2,Disappointing ticket sales for Mayweather's 'last' fight http://t.co/T33OemG4No http://t.co/nGIVfsiFzN,disappoint ticket sale for mayweath fight http http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42608e+17,2,RT @rapplerdotcom: Disappointing ticket sales for Mayweather's 'last' fight http://t.co/T33OemG4No http://t.co/nGIVfsiFzN,rt rapplerdotcom disappoint ticket sale for mayweath fight http http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42622e+17,0,@mayormaher01 MB will reject his candidacy and undermine it in all ways possible - he seems to be one of the least favorite in Misrata too.,mb will reject hi candidaci and undermin it in all way possibl he seem to be one of the least favorit in misrata too
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.4263e+17,0,@___luk Looks like it. But a blood exam is necessary in this case to confirm it :),look like it but a blood exam is necessari in thi case to confirm it
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42716e+17,0,RT @njudah_star: This game is crying out for a certain @SBerahino. It's surely just a matter of time...but what will his reception be like?…,rt thi game is cri out for a certain sberahino it sure just a matter of time but what will hi recept be like
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42778e+17,0,Scott Walker tells me he was a little too Midwestern nice in the last debate. This time his plan is to be more aggressive. But not rude!,scott walker tell me he wa a littl too midwestern nice in the last debat thi time hi plan is to be more aggress but not rude
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42887e+17,2,Is this really the last we'll see of Floyd Mayweather Jr.? Follow along with tonight's fight at http://t.co/McuDvqDAN6.,is thi realli the last we see of floyd mayweath follow along with tonight fight at http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42888e+17,2,"Live updates: Floyd Mayweather vs. Andre Berto, at MGM Grand in Las Vegas http://t.co/UgqilxSXc2 http://t.co/XFMpNILWLX",live updat floyd mayweath andr berto at mgm grand in la vega http http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42906e+17,2,"Mayweather-Berto is underway

Mayweather has not won a fight in the first round since May 1997",is underway mayweath ha not won a fight in the first round sinc may
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42919e+17,2,Floyd Mayweather beat Andre Berto by unanimous decision in their WBC/WBA Welterweight fight in Las Vegas. #SSBoxing,floyd mayweath beat andr berto by unanim decis in their welterweight fight in la vega ssbox
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42919e+17,2,"Floyd Mayweather Jr. improves record to 49-0, beating Andre Berto at MGM Grand Garden Arena in Las Vegas - @SInow http://t.co/daGc90t8SI",floyd mayweath improv record to beat andr berto at mgm grand garden arena in la vega sinow http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42919e+17,2,"RT @BreakingNews: Floyd Mayweather Jr. improves record to 49-0, beating Andre Berto at MGM Grand Garden Arena in Las Vegas - @SInow http://…",rt breakingnew floyd mayweath improv record to beat andr berto at mgm grand garden arena in la vega sinow http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.4292e+17,2,“Hopefully someday we can find the next Floyd Mayweather” - Floyd Mayweather,hope someday we can find the next floyd mayweath floyd mayweath
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.4292e+17,2,Floyd Mayweather Jr. has defeated Andre Berto in what Mayweather says is his final fight.,floyd mayweath ha defeat andr berto in what mayweath say is hi final fight
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42928e+17,2,RT @foxnewsradio: Boxer Floyd Mayweather wins in his last fight and remains undefeated.  http://t.co/vQxYMegPzb,rt foxnewsradio boxer floyd mayweath win in hi last fight and remain undef http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42931e+17,2,"Floyd Mayweather Jr. on retirement, ""I've accomplished everything,"" he said. ""I've done everything in my sport."" #MayweatherBerto",floyd mayweath on retir i accomplish everyth he said i done everyth in my sport mayweatherberto
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42934e+17,2,Boxing-Mayweather beats Berto in ring farewell: LAS VEGAS (Reuters) - Floyd Mayweather Jr. cemented his place ... http://t.co/rsZOycfmi4,beat berto in ring farewel la vega reuter floyd mayweath cement hi place http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42938e+17,2,"Floyd Mayweather beats Andre Berto in his final fight, ends career unbeaten http://t.co/x7uKs17uJl",floyd mayweath beat andr berto in hi final fight end career unbeaten http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42986e+17,2,Floyd Mayweather beats Berto by decision. He said it was the final fight of his career. http://t.co/4InxH5mFjJ,floyd mayweath beat berto by decis he said it wa the final fight of hi career http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.42994e+17,2,Floyd Mayweather beats Berto in farewell fight in Vegas http://t.co/u8eqIbnHvk via @IrishTimesSport http://t.co/AU3WxyboIR,floyd mayweath beat berto in farewel fight in vega http via irishtimessport http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.43046e+17,2,"RT @5liveSport: Where does Floyd Mayweather Jr stand in the list of all time boxing greats?

His record 49 fights - 49 wins http://t.co/lnc…",rt where doe floyd mayweath jr stand in the list of all time box great hi record fight win http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.43069e+17,2,"Floyd Mayweather Jr. says ""my career is over"" after moving to 49-0 http://t.co/KMOxPuCWJu",floyd mayweath say my career is over after move to http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.43107e+17,2,Floyd Mayweather retires after another win in Las Vegas | ChimpLyf http://t.co/0dszCOKb48,floyd mayweath retir after anoth win in la vega chimplyf http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.43125e+17,2,#ICYMI: Floyd Mayweather beat Andre Berto last night. Mayweather said it was his final fight: http://t.co/4158SRlmLo,icymi floyd mayweath beat andr berto last night mayweath said it wa hi final fight http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.43819e+17,2,Keidel: Does Anyone Really Believe That Floyd Mayweather Jr Is Retiring? http://t.co/34OkK4QUzY,keidel doe anyon realli believ that floyd mayweath jr is retir http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.44149e+17,0,#JackThriller #UnsignedThriller: King Tate (@dareal_kingtate) Ft. Big Jay – “Grindin”:   King Tate drops off a... http://t.co/1rruBCmtZF,jackthril unsignedthril king tate big jay grindin king tate drop off a http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.44317e+17,0,@MBennettSmith fight! fight! fight!,mbennettsmith fight fight fight
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.4463e+17,0,Fight fight fight #bbcqt,fight fight fight bbcqt
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.44997e+17,0,@aa_prevost Doesn't seem like a problem to us 😉,doe seem like a problem to us
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.45299e+17,0,RT @lesmorgp: @LethaboTumelo @osipuka. .....@Springboks your John Tate moment?  🎵Mshaye John Tate... uthath' ama-chance 🎶. #transformation,rt lesmorgp lethabotumelo osipuka springbok your john tate moment john tate uthath transform
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.46238e+17,0,"UFC: After first loss, Correia targets Tate http://t.co/BZOKhNCi6H",ufc after first loss correia target tate http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.46256e+17,0,"The new @Tate Modern will open to the public on June 17 2016, @Tate announced today.",the new tate modern will open to the public on june tate announc today
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.4764e+17,0,"Farmers fight! Farmers fight! Fight! Fight! Farmers, farmers fight! Whoop! #MidnightYell #BTHOarkansas http://t.co/qWZDk9tl4U",farmer fight farmer fight fight fight farmer farmer fight whoop midnightyel bthoarkansa http
6d9aec53-8d75-4e94-9535-23ddbb2841e2,6.48373e+17,0,"@manytatesuchwow Hi Tate, you sure can. :) ^MV",manytatesuchwow hi tate you sure can
79407845-619e-4ab4-8b06-eee52d11db49,6.38788e+17,0,Trains are now running normally between London Paddington and Slough / Heathrow Airport #HayesHarlington,train are now run normal between london paddington and slough heathrow airport hayesharlington
79407845-619e-4ab4-8b06-eee52d11db49,6.38994e+17,0,NEW: Disruption between London Paddington and Heathrow Airport expected until 12:00 http://t.co/0PzzehBbGE #HeathrowTrains,new disrupt between london paddington and heathrow airport expect until http heathrowtrain
79407845-619e-4ab4-8b06-eee52d11db49,6.39023e+17,2,‘A third runway at #Heathrow is our opportunity to keep #London as a world city' http://t.co/7dtdsRDdRg @standardnews http://t.co/Xixie9g2Bs,a third runway at heathrow is our opportun to keep london as a world citi http standardnew http
79407845-619e-4ab4-8b06-eee52d11db49,6.3907e+17,2,"RT @GarethThomasMP: We can't afford to turn our backs on the 40,000 jobs and 10,000 apprenticeships a 3rd runway at Heathrow would bring ht…",rt gareththomasmp we ca afford to turn our back on the job and apprenticeship a runway at heathrow would bring
79407845-619e-4ab4-8b06-eee52d11db49,6.39073e+17,2,#HeathrowTrains - Disruption between London Paddington and Heathrow Airport expected until 21:00,heathrowtrain disrupt between london paddington and heathrow airport expect until
79407845-619e-4ab4-8b06-eee52d11db49,6.39153e+17,0,"Boris spent 8 years opposing Heathrow expansion, spent millions promoting a fantasy airport with no change and leaves with Heathrow stronger",bori spent year oppos heathrow expans spent million promot a fantasi airport with no chang and leav with heathrow stronger
79407845-619e-4ab4-8b06-eee52d11db49,6.39163e+17,0,#EalingBroadway - Disruption between London Paddington and Heathrow Airport until end of service.,ealingbroadway disrupt between london paddington and heathrow airport until end of servic
79407845-619e-4ab4-8b06-eee52d11db49,6.39197e+17,2,#EalingBroadway Trains are now running normally between London Paddington and Heathrow Airport following a signalling problem.,ealingbroadway train are now run normal between london paddington and heathrow airport follow a signal problem
79407845-619e-4ab4-8b06-eee52d11db49,6.39377e+17,0,Olympic champion Usain Bolt rides megaboard through Heathrow Airport in London - Sports Mole : http://t.co/2WjqmPlWsD,olymp champion usain bolt ride megaboard through heathrow airport in london sport mole http
79407845-619e-4ab4-8b06-eee52d11db49,6.39412e+17,2,"RT @LetBritainFly: ‘A third runway at Heathrow is our opportunity to keep London as a world city,' says airport boss #letbritainfly http://…",rt letbritainfli a third runway at heathrow is our opportun to keep london as a world citi say airport boss letbritainfli http
79407845-619e-4ab4-8b06-eee52d11db49,6.39429e+17,0,Flying from Edinburgh Airport today; hassle free compared to Heathrow. Even better soon when @theSNP govt cuts airport taxes.,fli from edinburgh airport today hassl free compar to heathrow even better soon when thesnp govt cut airport tax
79407845-619e-4ab4-8b06-eee52d11db49,6.39502e+17,2,Zac claims the Government won't give the green light to Heathrow third runway. Some round George Osborne might disagree #estoryhustings,zac claim the govern wo give the green light to heathrow third runway some round georg osborn might disagre estoryhust
79407845-619e-4ab4-8b06-eee52d11db49,6.39677e+17,0,"The family of missing former All BlackTerry Lineen, 79, who's disappeared from London's Heathrow Airport, say they're sick with worry",the famili of miss former all blackterri lineen who disappear from london heathrow airport say they sick with worri
79407845-619e-4ab4-8b06-eee52d11db49,6.39975e+17,0,"@Murdo_ It may still be worth contacting the lost property at Boston, and at London Heathrow, just in case! Fingers crossed for you! ^FJ",it may still be worth contact the lost properti at boston and at london heathrow just in case finger cross for you
79407845-619e-4ab4-8b06-eee52d11db49,6.40434e+17,0,Good morning from Heathrow! Tweet us if you're passing through the airport today,good morn from heathrow tweet us if you pass through the airport today
79407845-619e-4ab4-8b06-eee52d11db49,6.40675e+17,2,"New runway at Heathrow 'will fail on every level', says London Mayor http://t.co/Lbej2VFSE2",new runway at heathrow fail on everi level say london mayor http
79407845-619e-4ab4-8b06-eee52d11db49,6.40693e+17,0,Connecting at Heathrow? 3 hours to wait? Heathrow will take you ... - http://t.co/2kqmy9PP9q via @MilesFmBlighty http://t.co/cA80pisftz,connect at heathrow hour to wait heathrow will take you http via milesfmblighti http
